,full_name,link,description,stars,forks,watchers,keywords,source
658,botkit,https://github.com/howdyai/botkit.git,"Botkit is an open source developer tool for building chat bots, apps and custom integrations for major messaging platforms.",10408,2275,10408,messaging+botkit+botkit-studio+microsoft-bot-framework+bot-application+slack+facebook+twilio+cisco-spark+bots+sms+conversational-ui+workplacebyfacebook+microsoft-teams+bot+facebook-bot+facebook-messenger+glitch+making-bots+web-bot+chatbot,GitHub
659,gitmoji,https://github.com/carloscuesta/gitmoji.git,An emoji guide for your commit messages. 😜 ,10169,597,10169,messaging+emoji+gitmoji+commits,GitHub
660,nats-server,https://github.com/nats-io/nats-server.git,"High-Performance server for NATS.io, the cloud and edge native messaging system.",9653,940,9653,messaging+go+golang+messaging+message-bus+message-queue+cloud-native+microservices-architecture+nats-server+distributed-systems+cloud+cloud-computing,GitHub
661,pulsar,https://github.com/apache/pulsar.git,Apache Pulsar - distributed pub-sub messaging system,9396,2318,9396,messaging+pulsar+pubsub+messaging+streaming+queuing+event-streaming,GitHub
662,commitlint,https://github.com/conventional-changelog/commitlint.git,📓 Lint commit messages,8819,526,8819,messaging+git+commit+lint+conventions,GitHub
663,SlackTextViewController,https://github.com/slackhq/SlackTextViewController.git,⛔️**DEPRECATED** ⛔️ A drop-in UIViewController subclass with a growing text input view and other useful messaging features,8427,1113,8427,messaging,GitHub
664,emqx,https://github.com/emqx/emqx.git,"An Open-Source, Cloud-Native, Distributed MQTT Message Broker for IoT.",8421,1529,8421,messaging+mqtt+iot+mqtt-broker+erlang+erlang-mqtt-broker+iot-middleware+broker+m2mqtt+m2m+pubsub+messaging+coap+coap-server+lorawan+lorawan-server+5g+5g-messaging+mqtt-server+iot-broker+iot-server,GitHub
665,disque,https://github.com/antirez/disque.git,Disque is a distributed message broker,7802,539,7802,messaging,GitHub
666,chat,https://github.com/tinode/chat.git,"Instant messaging platform. Backend in Go. Clients: Swift iOS, Java Android, JS webapp, scriptable command line; chatbots",7443,1044,7443,messaging+chat+chat-application+chatapp+go+golang+instant-messaging+messenger+messaging+messaging-api+grpc+chatbots+chatserver+webchat-server+whatsapp+telegram+xmpp,GitHub
667,psr7,https://github.com/guzzle/psr7.git,PSR-7 HTTP message library,7185,225,7185,messaging,GitHub
668,assert,https://github.com/webmozarts/assert.git,Assertions to validate method input/output with nice error messages.,6834,114,6834,messaging,GitHub
669,noty,https://github.com/needim/noty.git,⛔️ DEPRECATED - Dependency-free notification library that makes it easy to create alert - success - error - warning - information - confirmation messages as an alternative the standard alert dialog.,6739,1057,6739,messaging+javascript+notifications+library+push+depracated+obsolete+archived,GitHub
670,http-message,https://github.com/php-fig/http-message.git,The purpose of this PSR is to provide a set of common interfaces for HTTP messages as described in RFC 7230 and RFC 7231,6291,161,6291,messaging+psr+php+php-fig+http,GitHub
671,commit-messages-guide,https://github.com/RomuloOliveira/commit-messages-guide.git,A guide to understand the importance of commit messages and how to write them well,6191,321,6191,messaging,GitHub
672,SwiftMessages,https://github.com/SwiftKickMobile/SwiftMessages.git,A very flexible message bar for iOS written in Swift.,6168,626,6168,messaging+swift+ios+nib+ui+nib-files+snackbar+alerts+ui-components+banner+swift4+ios11+iphone-x,GitHub
673,community-edition,https://github.com/ramboxapp/community-edition.git,Free and Open Source messaging and emailing app that combines common web applications into one.,6004,762,6004,messaging+windows+macos+linux+whatsapp+messenger+skype+email+gmail+outlook+icloud+hangouts+slack+telegram+microsoft-teams+facebook-workplace+custom-services+discord+hipchat+inbox+tweetdeck,GitHub
674,server,https://github.com/gotify/server.git,A simple server for sending and receiving messages in real-time per WebSocket. (Includes a sleek web-ui),6004,325,6004,messaging+golang+notifications+api+react+javascript+gotify+selfhosted+self-hosted+privacy+cloud+hosting+free-software+self-hosting,GitHub
675,aeron,https://github.com/real-logic/aeron.git,"Efficient reliable UDP unicast, UDP multicast, and IPC message transport",5633,675,5633,messaging+messaging+java+c-plus-plus+ipc+multicast-streams+c,GitHub
676,conventional-changelog,https://github.com/conventional-changelog/conventional-changelog.git,Generate changelogs and release notes from a project's commit messages and metadata.,5623,570,5623,messaging+changelog+history+git+tag+metadata,GitHub
677,machinery,https://github.com/RichardKnop/machinery.git,Machinery is an asynchronous task queue/job queue based on distributed message passing.,5462,682,5462,messaging+go+golang+task+task-scheduler+queue+amqp+rabbitmq+redis+memcached+mongodb+aws-sqs,GitHub
678,GameNetworkingSockets,https://github.com/ValveSoftware/GameNetworkingSockets.git,Reliable & unreliable messages over UDP.  Robust message fragmentation & reassembly.  P2P networking / NAT traversal.  Encryption.,5442,363,5442,messaging+reliable-messages+networking+game-development+realtime-messaging+peer-to-peer,GitHub
679,centrifugo,https://github.com/centrifugal/centrifugo.git,Scalable real-time messaging server in language-agnostic way. Set up once and forever.,5182,447,5182,messaging+sockjs+websocket+redis+real-time+messaging+scalability,GitHub
680,ejabberd,https://github.com/processone/ejabberd.git,"Robust, Ubiquitous and Massively Scalable Messaging Platform (XMPP, MQTT, SIP Server)",4938,1433,4938,messaging+erlang+xmpp+jabber+chat+messaging+sip+voip+iot+pubsub+broker+groupchat+stun+turn+ejabberd+jabber-server+mqtt+brokers+server+sip-server,GitHub
681,TSMessages,https://github.com/KrauseFx/TSMessages.git,💌 Easy to use and customizable messages/notifications for iOS à la Tweetbot,4934,761,4934,messaging+notifications+tsmessages+objective-c+cocoapods+ios+library,GitHub
682,berty,https://github.com/berty/berty.git,"Berty is a secure peer-to-peer messaging app that works with or without internet access, cellular data or trust in the network",4695,187,4695,messaging+berty+ipfs+libp2p+mobile-app+ios+android+cybersecurity+privacy+p2p+orbitdb+react-native+gomobile+encryption+censorship+surveillance+monorepo+offline-first+crdt+messaging,GitHub
683,faye,https://github.com/faye/faye.git,Simple pub/sub messaging for the web,4345,396,4345,messaging,GitHub
684,PushSharp,https://github.com/Redth/PushSharp.git,"A server-side library for sending Push Notifications to iOS (iPhone/iPad APNS), Android (C2DM and GCM - Google Cloud Message), Windows Phone, Windows 8, Amazon, Blackberry, and (soon) FirefoxOS devices!",4321,1585,4321,messaging,GitHub
685,MessageDisplayKit,https://github.com/xhzengAIB/MessageDisplayKit.git,"An IM App like WeChat App has to send text, pictures, audio, video, location messaging, managing local address book, share a circle of friends, drifting friends, shake a fun and more interesting features.",4300,1236,4300,messaging,GitHub
686,messenger,https://github.com/HubSpot/messenger.git,Growl-style alerts and messages for your app. #hubspot-open-source,4067,443,4067,messaging,GitHub
687,franz,https://github.com/meetfranz/franz.git,"Franz is a free messaging app for services like WhatsApp, Slack, Messenger and many more.",4016,541,4016,messaging+messaging+electron+franz+messenger+whatsapp+slack+telegram+productivity+office,GitHub
688,end-to-end,https://github.com/google/end-to-end.git,"End-To-End is a crypto library to encrypt, decrypt, digital sign, and verify signed messages (implementing OpenPGP)",4016,340,4016,messaging+openpgp+javascript+otr+cryptography,GitHub
689,MMWormhole,https://github.com/mutualmobile/MMWormhole.git,Message passing between iOS apps and extensions.,3816,292,3816,messaging,GitHub
690,Email-Boilerplate,https://github.com/seanpowell/Email-Boilerplate.git,The email boilerplate for sending out nicely formatted messages.,3723,685,3723,messaging,GitHub
691,Whisper,https://github.com/hyperoslo/Whisper.git,:mega: Whisper is a component that will make the task of display messages and in-app notifications simple. It has three different views inside,3711,379,3711,messaging+ios+swift+message+notifications,GitHub
692,ricochet,https://github.com/ricochet-im/ricochet.git,Anonymous peer-to-peer instant messaging,3550,403,3550,messaging+tor+c-plus-plus+messaging+privacy+gui+cross-platform,GitHub
693,nats.go,https://github.com/nats-io/nats.go.git,"Golang client for NATS, the cloud native messaging system.",3478,449,3478,messaging+go+golang+nats+microservices+microservices-architecture+pub-sub+cloud-native+cloud-native-architectures+cloud-native-microservices,GitHub
694,patchwork,https://github.com/ssbc/patchwork.git,A decentralized messaging and sharing app built on top of Secure Scuttlebutt (SSB).,3471,368,3471,messaging+scuttlebutt+ssb+social+social-network+decentralized+offline+off-grid+p2p+nodejs+electron+macos+linux+decentralized-messaging+windows+server+javascript,GitHub
695,actor-platform,https://github.com/actorapp/actor-platform.git,Actor Messaging platform,3314,774,3314,messaging,GitHub
696,AndroidViewHover,https://github.com/daimajia/AndroidViewHover.git,An elegant way to show your menu or messages.,3179,748,3179,messaging,GitHub
697,kestrel,https://github.com/twitter-archive/kestrel.git,"simple, distributed message queue system (inactive)",2787,327,2787,messaging,GitHub
698,MonkeyKing,https://github.com/nixzhu/MonkeyKing.git,MonkeyKing helps you to post messages to Chinese Social Networks.,2674,245,2674,messaging+wechat+weibo+qq+alipay,GitHub
699,power-assert,https://github.com/power-assert-js/power-assert.git,Power Assert in JavaScript. Provides descriptive assertion messages through standard assert interface. No API is the best API.,2647,66,2647,messaging+power-assert+assert,GitHub
700,ehForwarderBot,https://github.com/ehForwarderBot/ehForwarderBot.git,An extensible message tunneling chat bot framework. Delivers messages to and from multiple platforms and remotely control your accounts.,2586,255,2586,messaging+chat-bot+chatbot+tunnel-bot+chat-tunneling+framework+eh-forwarder-bot+python-3,GitHub
701,vernemq,https://github.com/vernemq/vernemq.git,A distributed MQTT message broker based on Erlang/OTP. Built for high quality & Industrial use cases.,2514,300,2514,messaging+mqtt+m2m+scalable+broker+erlang+distributed+messaging+pubsub+vernemq+iot-middleware+iot+vernemq-users+vernemq-documentation+industrial-iot+industrial-communication+industrial-automation+industry-40+message-queue+manufacturing,GitHub
702,simple-binary-encoding,https://github.com/real-logic/simple-binary-encoding.git,Simple Binary Encoding (SBE) - High Performance Message Codec,2474,411,2474,messaging+codec+java+c-plus-plus+golang+encoder-decoder,GitHub
703,vuvuzela,https://github.com/vuvuzela/vuvuzela.git,Private messaging system that hides metadata,2408,198,2408,messaging+vuvuzela+metadata+privacy+messaging+chat+cryptography+golang+research,GitHub
704,easyXDM,https://github.com/oyvindkinsey/easyXDM.git,"A javascript library providing cross-browser, cross-site messaging/method invocation.",2386,271,2386,messaging,GitHub
705,Chronicle-Queue,https://github.com/OpenHFT/Chronicle-Queue.git,Micro second messaging that stores everything to disk,2383,426,2383,messaging+chronicle+queue+java+performance+low-latency+persistance,GitHub
706,jquery-tokeninput,https://github.com/loopj/jquery-tokeninput.git,"Tokeninput is a jQuery plugin which allows your users to select multiple items from a predefined list, using autocompletion as they type to find each item. You may have seen a similar type of text entry when filling in the recipients field sending messages on facebook.",2381,1036,2381,messaging,GitHub
707,nng,https://github.com/nanomsg/nng.git,nanomsg-next-generation -- light-weight brokerless messaging,2363,310,2363,messaging,GitHub
708,EasyTransaction,https://github.com/QNJR-GROUP/EasyTransaction.git,"A distribute transaction solution（分布式事务） unified the usage of TCC , SAGA ,FMT (seata/fescar AutoCompensation)， reliable message, compensate and so on;",2261,795,2261,messaging+transaction+tcc+base+saga+distributed-transaction,GitHub
